"a.dsLabel.mlp.truth","a.dsLabel.mlp.response","resp"
3,0,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,0,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,2,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,0,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,2,"N"
3,2,"N"
3,0,"N"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,2,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,2,"N"
3,0,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,2,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,1,"N"
3,0,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,1,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,1,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,0,"N"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,2,"N"
3,2,"N"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,0,"N"
3,2,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,2,"N"
3,2,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,0,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,0,"N"
3,0,"N"
3,1,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,0,"N"
3,2,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,2,"N"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,0,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,2,"N"
3,3,"S"
3,1,"N"
3,2,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,0,"N"
3,1,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,2,"N"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,1,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,2,"N"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,2,"N"
3,0,"N"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,2,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,0,"N"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
3,3,"S"
